,tconst,merge_id,release_date,genres,averagerating,numvotes,production_budget,domestic_gross,worldwide_gross
702,tt2235108,2014 Dear White People,2014,"Comedy,Drama,Romance",6.1,23321,1250000.0,4404154.0,5403771.0
703,tt2377322,2014 Deliver Us from Evil,2014,"Horror,Mystery,Thriller",6.2,63793,30000000.0,30577122.0,87956618.0
704,tt2752758,2014 Devil's Due,2014,"Horror,Mystery,Thriller",4.1,15502,7000000.0,15821461.0,36146087.0
705,tt1840309,2014 Divergent,2014,"Action,Adventure,Mystery",6.7,399703,85000000.0,150947895.0,276014965.0
706,tt3359872,2014 Doc Holliday's Revenge,2014,Western,3.8,104,1000000.0,0.0,0.0
707,tt2978462,2014 Dolphin Tale 2,2014,"Drama,Family",6.4,7579,36000000.0,42024533.0,57824533.0
708,tt0829150,2014 Dracula Untold,2014,"Action,Drama,Fantasy",6.3,164829,70000000.0,55991880.0,220241723.0
709,tt2223990,2014 Draft Day,2014,"Drama,Sport",6.8,48812,25000000.0,28842237.0,29847480.0
710,tt2968804,2014 Drive Hard,2014,"Action,Comedy,Crime",4.4,3907,12000000.0,0.0,0.0
711,tt2096672,2014 Dumb and Dumber To,2014,"Adventure,Comedy",5.6,118646,40000000.0,86208010.0,156553592.0
712,tt1134666,2014 Dwegons and Leprechauns,2014,Animation,4.2,84,20000000.0,0.0,0.0
713,tt1274586,2014 Dying of the Light,2014,"Drama,Thriller",4.4,8888,5000000.0,0.0,74639.0
714,tt2183034,2014 Earth to Echo,2014,"Adventure,Family,Sci-Fi",5.8,17627,13000000.0,38934842.0,42174545.0
715,tt1631867,2014 Edge of Tomorrow,2014,"Action,Sci-Fi",7.9,546284,178000000.0,100206256.0,370541256.0
716,tt2113659,2014 Elsa & Fred,2014,"Comedy,Drama,Romance",6.5,2711,10000000.0,67657.0,197901.0
717,tt2318092,2014 Endless Love,2014,"Drama,Romance",6.3,37869,20000000.0,23438250.0,34718173.0
718,tt1528100,2014 Exodus: Gods and Kings,2014,"Action,Adventure,Drama",6.0,150858,140000000.0,65014513.0,268314513.0
719,tt2295722,2014 Falcon Rising,2014,"Action,Adventure",5.8,6955,4500000.0,11774.0,11774.0
720,tt2141739,2014 Food Chains,2014,Documentary,7.2,328,913000.0,0.0,176.0
721,tt2510028,2014 Frontera,2014,"Drama,Thriller,Western",6.6,6861,2300000.0,59696.0,59696.0
722,tt3683702,2014 Fugly,2014,"Drama,Thriller",4.7,920,4500000.0,0.0,0.0
723,tt2713180,2014 Fury,2014,"Action,Drama,War",7.6,381993,80000000.0,85817906.0,210315681.0
724,tt2473602,2014 Get on Up,2014,"Biography,Drama,Music",6.9,19024,30000000.0,30569935.0,33339868.0
725,tt0831387,2014 Godzilla,2014,"Action,Adventure,Sci-Fi",6.4,350687,160000000.0,200676069.0,529076069.0
726,tt2267998,2014 Gone Girl,2014,"Drama,Mystery,Thriller",8.1,761592,61000000.0,167767189.0,368567189.0
727,tt2015381,2014 Guardians of the Galaxy,2014,"Action,Adventure,Comedy",8.1,948394,170000000.0,333172112.0,770867516.0
728,tt3666210,2014 H.,2014,"Drama,Sci-Fi,Thriller",5.9,443,200000.0,0.0,0.0
729,tt2955096,2014 Happy Christmas,2014,"Comedy,Drama",5.5,7217,70000.0,30312.0,30312.0
730,tt1460798,2014 Henry & Me,2014,"Animation,Family",6.2,132,5000000.0,0.0,0.0
731,tt1267297,2014 Hercules,2014,"Action,Adventure,Fantasy",6.0,137287,100000000.0,72688614.0,243388614.0
732,tt3289362,2014 Hidden Away,2014,"Drama,Romance",7.1,1820,1000000.0,0.0,0.0
733,tt2170439,2014 Horrible Bosses 2,2014,"Comedy,Crime",6.3,144442,40000000.0,54445357.0,105945357.0
734,tt0464054,2014 House at the End of the Drive,2014,"Horror,Thriller",6.5,331,1400000.0,0.0,0.0
735,tt3504048,2014 Housebound,2014,"Comedy,Horror,Mystery",6.8,29757,1500000.0,0.0,236863.0
736,tt1646971,2014 How to Train Your Dragon 2,2014,"Action,Adventure,Animation",7.8,278205,145000000.0,177002924.0,614586270.0
737,tt2884206,2014 I Origins,2014,"Drama,Romance,Sci-Fi",7.4,104718,1000000.0,336472.0,852399.0
738,tt1418377,"2014 I, Frankenstein",2014,"Action,Fantasy,Horror",5.1,74910,65000000.0,19075290.0,74575290.0
739,tt1355630,2014 If I Stay,2014,"Drama,Fantasy,Music",6.8,107625,11000000.0,50474843.0,78356170.0
740,tt1791528,2014 Inherent Vice,2014,"Comedy,Crime,Drama",6.7,83346,20000000.0,8110975.0,14772346.0
741,tt0816692,2014 Interstellar,2014,"Adventure,Drama,Sci-Fi",8.6,1299334,165000000.0,188017894.0,666379375.0
742,tt2106361,2014 Into the Storm,2014,"Action,Adventure,Drama",5.8,60894,50000000.0,47602194.0,150429371.0
743,tt2180411,2014 Into the Woods,2014,"Adventure,Comedy,Drama",6.0,123577,56200000.0,128002372.0,213116401.0
744,tt1205537,2014 Jack Ryan: Shadow Recruit,2014,"Action,Drama,Thriller",6.2,114913,60000000.0,50577412.0,131377412.0
745,tt1742044,2014 Jersey Boys,2014,"Biography,Drama,Music",6.8,30410,40000000.0,47047013.0,65282732.0
746,tt2911666,2014 John Wick,2014,"Action,Crime,Thriller",7.4,449942,30000000.0,43037835.0,76235001.0
747,tt1216491,2014 Kill the Messenger,2014,"Biography,Crime,Drama",7.0,41231,5000000.0,2450846.0,6656705.0
748,tt3130704,2014 Light from the Darkroom,2014,"Action,Drama,Thriller",6.1,11,600000.0,0.0,0.0
749,tt1241226,2014 Locker 13,2014,Thriller,4.7,290,300000.0,3496.0,3496.0
750,tt2872732,2014 Lucy,2014,"Action,Sci-Fi,Thriller",6.4,403194,40000000.0,126573960.0,457507776.0
751,tt1587310,2014 Maleficent,2014,"Action,Adventure,Family",7.0,305832,180000000.0,241407328.0,758536735.0
752,tt4003774,2014 Meet the Mormons,2014,Documentary,6.9,1897,2000000.0,6047363.0,6049171.0
753,tt1647668,2014 Million Dollar Arm,2014,"Biography,Drama,Sport",7.0,41008,25000000.0,36447959.0,39217912.0
754,tt0864835,2014 Mr. Peabody & Sherman,2014,"Adventure,Animation,Comedy",6.8,57277,145000000.0,111506430.0,269806430.0
755,tt2473794,2014 Mr. Turner,2014,"Biography,Drama,History",6.8,22661,14000000.0,3958546.0,25187026.0
756,tt2281587,2014 Muppets Most Wanted,2014,"Adventure,Comedy,Crime",6.4,29018,55000000.0,51178893.0,79312301.0
757,tt2369135,2014 Need for Speed,2014,"Action,Crime,Thriller",6.5,154909,66000000.0,43568507.0,194169619.0
758,tt2004420,2014 Neighbors,2014,Comedy,6.3,266020,18000000.0,150086800.0,270944428.0
759,tt2692250,2014 Night at the Museum: Secret of the Tomb,2014,"Adventure,Comedy,Family",6.2,93103,127000000.0,113746621.0,353756621.0
760,tt2872718,2014 Nightcrawler,2014,"Crime,Drama,Thriller",7.9,404476,8500000.0,32381218.0,50334418.0
761,tt2011159,2014 No Good Deed,2014,"Action,Crime,Drama",5.6,16045,13200000.0,52543632.0,54323210.0
762,tt2024469,2014 Non-Stop,2014,"Action,Mystery,Thriller",7.0,234717,50000000.0,91742160.0,222383055.0
763,tt3569356,2014 Not Cool,2014,"Comedy,Drama,Romance",4.5,5089,800000.0,35688.0,35688.0
764,tt2910274,2014 Obvious Child,2014,"Comedy,Drama,Romance",6.8,21536,1000000.0,3122616.0,3324070.0
765,tt1204977,2014 Ouija,2014,"Horror,Mystery,Thriller",4.5,44054,5000000.0,50856010.0,103300632.0
766,tt2473682,2014 Paranormal Activity: The Marked Ones,2014,"Horror,Mystery,Thriller",5.0,37147,5000000.0,32462372.0,90904854.0
767,tt1911658,2014 Penguins of Madagascar,2014,"Adventure,Animation,Comedy",6.7,72551,132000000.0,83350911.0,366942531.0
768,tt1921064,2014 Pompeii,2014,"Action,Adventure,Drama",5.5,100467,80000000.0,23169033.0,108469033.0
769,tt2630916,2014 Pump,2014,Documentary,7.7,608,2000000.0,72277.0,72277.0
770,tt0959306,2014 Reach Me,2014,"Comedy,Crime,Drama",4.9,2304,5000000.0,0.0,0.0
771,tt1408253,2014 Ride Along,2014,"Action,Comedy,Crime",6.2,94529,25000000.0,134202565.0,153733800.0
772,tt2357291,2014 Rio 2,2014,"Adventure,Animation,Comedy",6.3,72209,130000000.0,131538435.0,492846291.0
773,tt1234721,2014 RoboCop,2014,"Action,Crime,Sci-Fi",6.2,205798,120000000.0,58607007.0,242981799.0
774,tt2752688,2014 Rosewater,2014,"Biography,Drama",6.6,9836,10000000.0,3128941.0,3185717.0
775,tt1798243,2014 Rudderless,2014,"Comedy,Drama,Music",7.5,16303,5000000.0,56001.0,567219.0
776,tt1742334,2014 Sabotage,2014,"Action,Crime,Drama",5.7,55597,35000000.0,10508518.0,18376443.0
777,tt1956620,2014 Sex Tape,2014,"Comedy,Romance",5.1,100520,40000000.0,38543473.0,126069509.0
778,tt0458481,2014 Sin City: A Dame to Kill For,2014,"Crime,Thriller",6.5,140666,65000000.0,13757804.0,40650842.0
779,tt2170593,2014 St. Vincent,2014,"Comedy,Drama",7.3,89372,13000000.0,44137712.0,54837234.0
780,tt3973612,2014 Stories of Our Lives,2014,Drama,7.5,85,15000.0,0.0,0.0
781,tt2112277,2014 Swelter,2014,"Action,Crime,Drama",4.6,2536,8000000.0,0.0,44197.0
782,tt2103254,2014 Tammy,2014,"Comedy,Romance",4.9,44345,20000000.0,84525432.0,96407655.0
783,tt1291150,2014 Teenage Mutant Ninja Turtles,2014,"Action,Adventure,Comedy",5.8,192220,125000000.0,191204754.0,485004754.0
784,tt1800246,2014 That Awkward Moment,2014,"Comedy,Romance",6.2,92148,8000000.0,26068955.0,53068955.0
785,tt1872181,2014 The Amazing Spider-Man 2,2014,"Action,Adventure,Sci-Fi",6.6,388363,200000000.0,202853933.0,708996336.0
786,tt2321549,2014 The Babadook,2014,"Drama,Horror",6.8,171411,2000000.0,950792.0,7482387.0
787,tt1972779,2014 The Best of Me,2014,"Drama,Romance",6.7,59750,26000000.0,26766213.0,41059418.0
788,tt2262227,2014 The Book of Life,2014,"Adventure,Animation,Comedy",7.3,59486,50000000.0,50151543.0,97651543.0
789,tt0787474,2014 The Boxtrolls,2014,"Adventure,Animation,Comedy",6.8,50763,60000000.0,50837305.0,111946251.0
790,tt1600196,2014 The Drop,2014,"Crime,Drama",7.1,132161,12600000.0,10724389.0,19054534.0
791,tt0455944,2014 The Equalizer,2014,"Action,Crime,Thriller",7.2,302302,55000000.0,101530738.0,192903624.0
792,tt2333784,2014 The Expendables 3,2014,"Action,Adventure,Thriller",6.1,156432,100000000.0,39322544.0,209461378.0
793,tt2582846,2014 The Fault in Our Stars,2014,"Drama,Romance",7.7,315135,12000000.0,124872350.0,307166834.0
794,tt0435651,2014 The Giver,2014,"Drama,Romance,Sci-Fi",6.5,104999,25000000.0,45090374.0,66540205.0
795,tt2278388,2014 The Grand Budapest Hotel,2014,"Adventure,Comedy,Crime",8.1,633604,31000000.0,59076019.0,163981261.0
796,tt2139721,2014 The Hadza: Last of the First,2014,Documentary,7.7,10,650000.0,0.0,0.0
797,tt2310332,2014 The Hobbit: The Battle of the Five Armies,2014,"Adventure,Fantasy",7.4,438621,250000000.0,255119788.0,945577621.0
798,tt2398231,2014 The Homesman,2014,"Drama,Western",6.6,27724,16000000.0,2429989.0,8217571.0
799,tt2980648,2014 The Hundred-Foot Journey,2014,"Comedy,Drama",7.3,69562,22000000.0,54235441.0,94270488.0
800,tt1951265,2014 The Hunger Games: Mockingjay - Part 1,2014,"Action,Adventure,Sci-Fi",6.6,379050,125000000.0,337135885.0,766575131.0
801,tt2294916,2014 The Image Revolution,2014,"Biography,Documentary",7.2,156,50000.0,0.0,0.0
802,tt2084970,2014 The Imitation Game,2014,"Biography,Drama,Thriller",8.0,620834,15000000.0,91125143.0,227740463.0
803,tt2788710,2014 The Interview,2014,Comedy,6.5,286341,44000000.0,6105175.0,12342632.0
804,tt1872194,2014 The Judge,2014,"Crime,Drama",7.4,162952,50000000.0,47119388.0,76119388.0
805,tt1043726,2014 The Legend of Hercules,2014,"Action,Adventure,Fantasy",4.2,50352,70000000.0,18848538.0,58953319.0
806,tt1490017,2014 The Lego Movie,2014,"Action,Adventure,Animation",7.8,304179,60000000.0,257784718.0,457729388.0
807,tt1790864,2014 The Maze Runner,2014,"Action,Mystery,Sci-Fi",6.8,387038,34000000.0,102427862.0,348319861.0
808,tt2177771,2014 The Monuments Men,2014,"Comedy,Drama,History",6.1,117638,70000000.0,78031620.0,158702748.0
809,tt2402157,2014 The November Man,2014,"Action,Crime,Thriller",6.3,59293,15000000.0,25018119.0,34820335.0
810,tt1821658,2014 The Nut Job,2014,"Adventure,Animation,Comedy",5.7,24587,30000000.0,64251538.0,122529966.0
811,tt2203939,2014 The Other Woman,2014,"Comedy,Romance",6.0,122889,40000000.0,83911193.0,195111193.0
812,tt3072636,2014 The Past is a Grotesque Animal,2014,"Biography,Documentary,Music",7.2,118,100000.0,20056.0,20056.0
813,tt2414822,2014 The Perfect Wave,2014,"Adventure,Biography,Drama",4.8,1015,4000000.0,0.0,0.0
814,tt1085492,2014 The Prince,2014,"Action,Thriller",4.6,16048,18000000.0,0.0,0.0
815,tt2975578,2014 The Purge: Anarchy,2014,"Action,Horror,Sci-Fi",6.5,126203,9000000.0,71562550.0,111534881.0
816,tt2345737,2014 The Rover,2014,"Action,Crime,Drama",6.4,40576,8500000.0,1109199.0,3180252.0
817,tt2910814,2014 The Signal,2014,"Drama,Mystery,Sci-Fi",6.1,58407,4000000.0,600896.0,2665322.0
818,tt1571249,2014 The Skeleton Twins,2014,"Comedy,Drama,Romance",6.8,36793,1000000.0,5284309.0,5797192.0
819,tt2723576,2014 The Sleepwalker,2014,Drama,4.9,632,1100000.0,2636.0,2636.0
820,tt2190180,2014 The Sound and the Shadow,2014,"Comedy,Mystery,Thriller",7.9,37,500000.0,0.0,0.0
821,tt2980516,2014 The Theory of Everything,2014,"Biography,Drama,Romance",7.7,361534,15000000.0,35893537.0,123327692.0
822,tt2398249,2014 They Came Together,2014,"Comedy,Romance",5.5,19832,3000000.0,0.0,82780.0
823,tt2239832,2014 Think Like a Man Too,2014,"Comedy,Romance",5.8,18533,24000000.0,65028687.0,70027933.0
824,tt2784678,2014 Top Five,2014,"Comedy,Romance",6.4,24744,12000000.0,25317379.0,26001741.0
825,tt2109248,2014 Transformers: Age of Extinction,2014,"Action,Adventure,Sci-Fi",5.7,283486,210000000.0,245439076.0,1104039076.0
826,tt3099498,2014 Tusk,2014,"Comedy,Drama,Horror",5.3,40827,3000000.0,1821983.0,1887554.0
827,tt2140619,2014 Two Night Stand,2014,"Comedy,Romance",6.4,60510,1600000.0,15600.0,868081.0
828,tt1809398,2014 Unbroken,2014,"Biography,Drama,Sport",7.2,129981,65000000.0,115637895.0,163527824.0
829,tt2771372,2014 Veronica Mars,2014,"Crime,Drama,Mystery",6.8,46751,6000000.0,3322127.0,3485383.0
830,tt2247476,2014 When the Game Stands Tall,2014,"Drama,Family,Sport",6.7,14498,15000000.0,30127963.0,30138912.0
831,tt2582802,2014 Whiplash,2014,"Drama,Music",8.5,616916,3300000.0,13092006.0,38969037.0
832,tt2305051,2014 Wild,2014,"Adventure,Biography,Drama",7.1,110138,15000000.0,37880356.0,52460543.0
833,tt2870708,2014 Wish I Was Here,2014,"Comedy,Drama",6.7,34907,6000000.0,3591299.0,6591365.0
834,tt1403241,2014 Wolves,2014,"Action,Fantasy,Horror",5.3,7312,18000000.0,0.0,94953.0
835,tt1877832,2014 X-Men: Days of Future Past,2014,"Action,Adventure,Sci-Fi",8.0,620079,200000000.0,233921534.0,747862775.0
836,tt3526286,2015 #Horror,2015,"Crime,Drama,Horror",3.0,3092,1500000.0,0.0,0.0
837,tt3453052,2015 10 Days in a Madhouse,2015,Drama,6.7,1114,12000000.0,14616.0,14616.0
838,tt4337690,2015 90 Minutes in Heaven,2015,Drama,4.8,3105,5000000.0,4816142.0,4816142.0
839,tt1178665,2015 A Walk in the Woods,2015,"Adventure,Biography,Comedy",6.3,22033,8000000.0,29499394.0,37119358.0
840,tt2048865,2015 AWOL-72,2015,"Action,Thriller",3.8,785,3000000.0,0.0,0.0
841,tt1137470,2015 Accidental Love,2015,"Comedy,Romance",4.1,7048,26000000.0,0.0,135436.0
842,tt1243974,2015 Aloha,2015,"Comedy,Drama,Romance",5.4,54646,37000000.0,21052030.0,25387091.0
843,tt2974918,2015 Alvin and the Chipmunks: The Road Chip,2015,"Adventure,Animation,Comedy",5.1,14507,90000000.0,85886987.0,249517956.0
844,tt4733536,2015 American Hero,2015,"Action,Comedy,Drama",4.9,3661,1000000.0,0.0,26.0
845,tt3316948,2015 American Ultra,2015,"Action,Comedy,Sci-Fi",6.1,76769,28000000.0,14439985.0,30295028.0
846,tt2401878,2015 Anomalisa,2015,"Animation,Comedy,Drama",7.3,58010,8000000.0,3759286.0,5706168.0
847,tt0478970,2015 Ant-Man,2015,"Action,Adventure,Comedy",7.3,501213,130000000.0,180202163.0,518858449.0
848,tt1519461,2015 Area 51,2015,"Horror,Sci-Fi,Thriller",4.2,11537,5000000.0,7556.0,7556.0
849,tt2395427,2015 Avengers: Age of Ultron,2015,"Action,Adventure,Sci-Fi",7.3,665594,330600000.0,459005868.0,1403013963.0
850,tt2631186,2015 Baahubali: The Beginning,2015,"Action,Drama",8.1,93243,40000000.0,6738000.0,26736665.0
851,tt3863552,2015 Bajrangi Bhaijaan,2015,"Action,Comedy,Drama",8.0,63747,13000000.0,8178001.0,121778347.0
852,tt1355683,2015 Black Mass,2015,"Biography,Crime,Drama",6.9,155847,53000000.0,62575678.0,98837872.0
853,tt2717822,2015 Blackhat,2015,"Action,Crime,Thriller",5.4,48427,70000000.0,8005980.0,19665004.0
854,tt2622294,2015 Bleeding Hearts,2015,Horror,3.4,123,1200000.0,0.0,0.0
855,tt2494362,2015 Bone Tomahawk,2015,"Adventure,Drama,Horror",7.1,70298,2000000.0,0.0,475846.0
856,tt3682448,2015 Bridge of Spies,2015,"Drama,History,Thriller",7.6,263004,40000000.0,72313754.0,162498338.0
857,tt2503954,2015 Broken Horses,2015,"Action,Crime,Drama",5.7,1957,15000000.0,0.0,3471.0
858,tt2381111,2015 Brooklyn,2015,"Drama,Romance",7.5,117021,11000000.0,38322743.0,62076141.0
859,tt3262990,2015 Brotherly Love,2015,Drama,6.7,1587,1900000.0,478595.0,478595.0
860,tt2503944,2015 Burnt,2015,"Comedy,Drama",6.6,95988,20000000.0,13651946.0,36773510.0
861,tt3707106,2015 By the Sea,2015,"Drama,Romance",5.3,16206,20000000.0,538460.0,3727746.0
862,tt2402927,2015 Carol,2015,"Drama,Romance",7.2,100680,11800000.0,12711491.0,42843521.0
863,tt4340720,2015 Chain of Command,2015,"Action,Thriller",3.5,1189,4000000.0,0.0,0.0
864,tt1823672,2015 Chappie,2015,"Action,Crime,Drama",6.8,213733,49000000.0,31569268.0,105002056.0
865,tt1014763,2015 Child 44,2015,"Crime,Drama,History",6.5,59477,50000000.0,1224330.0,8004221.0
866,tt1661199,2015 Cinderella,2015,"Drama,Family,Fantasy",6.9,142792,95000000.0,201151353.0,534551353.0
867,tt3511596,2015 Close Range,2015,"Action,Crime",5.0,3974,3000000.0,0.0,0.0
868,tt3813310,2015 Cop Car,2015,"Crime,Thriller",6.3,27081,5000000.0,134552.0,143658.0
869,tt4462082,2015 Counting,2015,Documentary,6.0,126,50000.0,8374.0,8374.0
870,tt3687310,2015 Criminal Activities,2015,"Crime,Drama,Thriller",5.8,7739,7000000.0,0.0,386744.0
871,tt2554274,2015 Crimson Peak,2015,"Drama,Fantasy,Horror",6.5,119287,55000000.0,31090320.0,74966854.0
872,tt1772288,2015 Danny Collins,2015,"Biography,Comedy,Drama",7.0,27435,10000000.0,5637066.0,8465845.0
873,tt4056738,2015 Do You Believe?,2015,Drama,6.1,6462,2300000.0,12985600.0,14304931.0
874,tt3850214,2015 Dope,2015,"Comedy,Crime,Drama",7.2,76557,7000000.0,17506470.0,18190831.0
875,tt1950135,2015 Drunk Wedding,2015,Comedy,4.6,729,600000.0,3301.0,3301.0
876,tt2759066,2015 Dutch Kills,2015,"Crime,Drama,Thriller",5.1,82,25000.0,0.0,0.0
877,tt1674771,2015 Entourage,2015,Comedy,6.6,71519,30000000.0,32363404.0,46438538.0
878,tt2719848,2015 Everest,2015,"Action,Adventure,Biography",7.1,181133,65000000.0,43482270.0,221297061.0
879,tt1945044,2015 Exeter,2015,"Horror,Mystery,Thriller",4.5,5156,25000.0,0.0,489792.0
880,tt1502712,2015 Fantastic Four,2015,"Action,Adventure,Drama",4.3,140148,120000000.0,56117548.0,167849187.0
881,tt2322441,2015 Fifty Shades of Grey,2015,"Drama,Romance,Thriller",4.1,279126,40000000.0,166167230.0,570998101.0
882,tt2381941,2015 Focus,2015,"Comedy,Crime,Drama",6.6,192147,65000000.0,53862963.0,168065700.0
883,tt1817771,2015 Freaks of Nature,2015,"Comedy,Horror,Sci-Fi",5.9,9670,33000000.0,70958.0,70958.0
884,tt1658801,2015 Freeheld,2015,"Biography,Drama,Romance",6.5,10534,7000000.0,546201.0,1732228.0
885,tt2820852,2015 Furious 7,2015,"Action,Crime,Thriller",7.2,335074,190000000.0,353007020.0,1518722794.0
886,tt2561572,2015 Get Hard,2015,"Comedy,Crime",6.0,111187,40000000.0,90411453.0,106511453.0
887,tt1051904,2015 Goosebumps,2015,"Adventure,Comedy,Family",6.3,72858,58000000.0,80069458.0,158905324.0
888,tt3276924,2015 Heist,2015,"Action,Crime,Thriller",6.1,24740,8900000.0,50136.0,3324131.0
889,tt1934172,2015 Heroes of Dirt,2015,"Action,Drama,Sport",6.7,81,175000.0,0.0,0.0
890,tt2679042,2015 Hitman: Agent 47,2015,"Action,Adventure,Crime",5.7,80510,35000000.0,22467450.0,82182803.0
891,tt2967224,2015 Hot Pursuit,2015,"Action,Comedy,Crime",5.1,44723,35000000.0,34580201.0,45671512.0
892,tt2637294,2015 Hot Tub Time Machine 2,2015,"Comedy,Mystery,Sci-Fi",5.1,34444,14000000.0,12314651.0,12826644.0
893,tt2510894,2015 Hotel Transylvania 2,2015,"Animation,Comedy,Family",6.7,92905,80000000.0,169700110.0,469500298.0
894,tt1390411,2015 In the Heart of the Sea,2015,"Action,Adventure,Biography",6.9,108628,100000000.0,25020758.0,89693309.0
895,tt1694021,2015 Into the Grizzly Maze,2015,"Action,Adventure,Drama",5.3,7006,10000000.0,0.0,0.0
896,tt3614530,2015 Jem and the Holograms,2015,"Adventure,Drama,Family",4.1,6683,5000000.0,2184640.0,2368937.0
897,tt4374230,2015 Julija in alfa Romeo,2015,Comedy,5.8,116,560000.0,0.0,8462.0
898,tt1617661,2015 Jupiter Ascending,2015,"Action,Adventure,Sci-Fi",5.3,166327,179000000.0,47482519.0,181982519.0
899,tt0369610,2015 Jurassic World,2015,"Action,Adventure,Sci-Fi",7.0,539338,215000000.0,652270625.0,1648854864.0
900,tt4590482,2015 Karachi se Lahore,2015,"Adventure,Comedy,Family",6.6,1198,1000000.0,0.0,17721.0
901,tt3605418,2015 Knock Knock,2015,"Drama,Thriller",4.9,68328,2000000.0,36336.0,6328516.0
902,tt3850590,2015 Krampus,2015,"Comedy,Fantasy,Horror",6.2,55400,15000000.0,42725475.0,61788393.0
903,tt1810683,2015 Little Boy,2015,"Drama,History,War",7.4,20945,20000000.0,6485961.0,17769299.0
904,tt2279339,2015 Love the Coopers,2015,"Comedy,Fantasy,Romance",5.8,18018,18000000.0,26302731.0,42227490.0
905,tt1392190,2015 Mad Max: Fury Road,2015,"Action,Adventure,Sci-Fi",8.1,780910,150000000.0,153636354.0,370098020.0
906,tt1881002,2015 Maggie,2015,"Drama,Horror",5.6,38671,4500000.0,187112.0,1027760.0
907,tt2268016,2015 Magic Mike XXL,2015,"Comedy,Drama,Music",5.6,48497,14500000.0,66013057.0,123660597.0
908,tt4046784,2015 Maze Runner: The Scorch Trials,2015,"Action,Sci-Fi,Thriller",6.3,201143,61000000.0,81697192.0,310566162.0
909,tt2097298,"2015 McFarland, USA",2015,"Biography,Drama,Sport",7.4,31735,17000000.0,44480275.0,45707924.0
910,tt2582496,2015 Me and Earl and the Dying Girl,2015,"Comedy,Drama,Romance",7.8,112627,8000000.0,6758416.0,9266180.0
911,tt2293640,2015 Minions,2015,"Adventure,Animation,Comedy",6.4,193917,74000000.0,336045770.0,1160336173.0
912,tt3045616,2015 Mortdecai,2015,"Action,Comedy,Crime",5.5,61366,60000000.0,7696134.0,30396134.0
913,tt3966404,2015 Mustang,2015,Drama,7.6,30899,1400000.0,845464.0,5552584.0
914,tt3719896,2015 My All-American,2015,"Biography,Drama,Sport",7.2,5058,20000000.0,2246000.0,2246000.0
915,tt1781922,2015 No Escape,2015,"Action,Thriller",6.8,70222,5000000.0,27288872.0,42844516.0
916,tt3332064,2015 Pan,2015,"Adventure,Comedy,Family",5.8,55867,150000000.0,35088320.0,151525973.0
917,tt3622592,2015 Paper Towns,2015,"Comedy,Drama,Mystery",6.3,87742,12000000.0,32000304.0,85450484.0
918,tt2473510,2015 Paranormal Activity: The Ghost Dimension,2015,"Horror,Mystery,Thriller",4.6,22361,10000000.0,18297124.0,77959374.0
919,tt3450650,2015 Paul Blart: Mall Cop 2,2015,"Action,Comedy,Crime",4.4,30828,38000000.0,71091594.0,107650646.0
920,tt2848292,2015 Pitch Perfect 2,2015,"Comedy,Music",6.4,130692,29000000.0,184296230.0,287625468.0
921,tt2058673,2015 Point Break,2015,"Action,Crime,Sport",5.3,53802,100000000.0,28782481.0,126704591.0
922,tt1029360,2015 Poltergeist,2015,"Horror,Thriller",4.9,51538,35000000.0,47425125.0,95713069.0
923,tt2436386,2015 Project Almanac,2015,"Drama,Mystery,Sci-Fi",6.4,71500,12000000.0,22348241.0,32909437.0
924,tt2319456,2015 Queen Crab,2015,"Action,Sci-Fi,Thriller",4.2,196,75000.0,0.0,0.0
925,tt3319920,2015 Regression,2015,"Crime,Horror,Mystery",5.7,33335,20000000.0,55039.0,15824374.0
926,tt3623726,2015 Ricki and the Flash,2015,"Comedy,Drama,Music",5.9,20932,18000000.0,26839498.0,41166033.0
927,tt3110770,2015 Road Hard,2015,Comedy,6.1,1681,1500000.0,113169.0,113169.0
928,tt3164256,2015 Rock the Kasbah,2015,"Comedy,Music,War",5.5,9587,15000000.0,3020665.0,3386153.0
929,tt4607906,2015 Romantic Schemer,2015,Romance,5.3,178,125000.0,0.0,0.0
930,tt3170832,2015 Room,2015,"Drama,Thriller",8.2,316791,13000000.0,14677674.0,36262783.0
931,tt4162992,2015 Rotor DR1,2015,"Family,Sci-Fi",3.4,280,350000.0,0.0,0.0
932,tt2199571,2015 Run All Night,2015,"Action,Drama,Thriller",6.6,94131,50000000.0,26461644.0,66961644.0
933,tt4453560,2015 Running Forever,2015,Family,5.8,23,5000000.0,0.0,0.0
934,tt2126355,2015 San Andreas,2015,"Action,Adventure,Drama",6.1,192750,110000000.0,155190832.0,456258539.0
935,tt4080386,2015 Sardaar Ji,2015,"Comedy,Fantasy,Horror",6.5,1182,2700000.0,0.0,8200000.0
936,tt1727776,2015 Scouts Guide to the Zombie Apocalypse,2015,"Action,Comedy,Horror",6.3,40479,15000000.0,3703046.0,15554855.0
937,tt1741273,2015 Secret in Their Eyes,2015,"Crime,Drama,Mystery",6.3,37455,20000000.0,20180155.0,32608019.0
938,tt4416518,2015 Shark Lake,2015,"Action,Adventure,Crime",3.5,1686,2000000.0,0.0,0.0
939,tt2690560,2015 Shooting the Warwicks,2015,"Comedy,Drama",6.1,115,250000.0,0.0,0.0
940,tt3397884,2015 Sicario,2015,"Action,Crime,Drama",7.6,328548,30000000.0,46889293.0,84393749.0
